region,date,strain,share
2,2022-09-17,4,0
2,2022-10-01,0,0
2,2022-10-01,1,0.929846283652175
2,2022-10-01,2,0.0701537163478252
2,2022-10-01,3,0
2,2022-10-01,4,0
2,2022-10-15,0,0
2,2022-10-15,1,0.837363047490885
2,2022-10-15,2,0.162636952509115
2,2022-10-15,3,0
2,2022-10-15,4,0
2,2022-10-29,0,0.00287093714808924
2,2022-10-29,1,0.66321055363061
2,2022-10-29,2,0.333918509221301
2,2022-10-29,3,0
2,2022-10-29,4,0
2,2022-11-12,0,0
2,2022-11-12,1,0.461133112432534
2,2022-11-12,2,0.538866887567466
2,2022-11-12,3,0
2,2022-11-12,4,0
2,2022-11-26,0,0
2,2022-11-26,1,0.303169586489389
2,2022-11-26,2,0.696830413510611
2,2022-11-26,3,0
2,2022-11-26,4,0
2,2022-12-10,0,0
2,2022-12-10,1,0.181292034355131
2,2022-12-10,2,0.818707965644869
2,2022-12-10,3,0
2,2022-12-10,4,0
2,2022-12-24,0,0
2,2022-12-24,1,0.0919067870864829
2,2022-12-24,2,0.908093212913517
2,2022-12-24,3,0
2,2022-12-24,4,0
2,2023-01-07,0,0
2,2023-01-07,1,0.0794126036763185
2,2023-01-07,2,0.919826433918175
2,2023-01-07,3,0.000760962405506656
2,2023-01-07,4,0
2,2023-01-21,0,0.000222362815216511
2,2023-01-21,1,0.0274811647145223
2,2023-01-21,2,0.971849668960763
2,2023-01-21,3,0.000446803509497989
2,2023-01-21,4,0
2,2023-02-04,0,0
2,2023-02-04,1,0.0129571402280149
2,2023-02-04,2,0.984914891323581
2,2023-02-04,3,0.00212796844840419
2,2023-02-04,4,0
2,2023-02-18,0,0
2,2023-02-18,1,0.0126023040645678
2,2023-02-18,2,0.984684375078246
2,2023-02-18,3,0.00271332085718663
2,2023-02-18,4,0
2,2023-03-04,0,0
2,2023-03-04,1,0.00523278792876805
2,2023-03-04,2,0.982046303482126
2,2023-03-04,3,0.0127209085891058
2,2023-03-04,4,0
2,2023-03-18,0,0
2,2023-03-18,1,0.00332163298354813
2,2023-03-18,2,0.965365917410661
2,2023-03-18,3,0.0313124496057905
2,2023-03-18,4,0
2,2023-04-01,0,0
2,2023-04-01,1,0.00291167281066291
2,2023-04-01,2,0.913396306393863
2,2023-04-01,3,0.0836920207954742
2,2023-04-01,4,0
2,2023-04-15,0,0
2,2023-04-15,1,0.00322073082749119
2,2023-04-15,2,0.896476524357505
2,2023-04-15,3,0.100302744815004
2,2023-04-15,4,0
2,2023-04-29,0,0
2,2023-04-29,1,0.0038316909947688
2,2023-04-29,2,0.890757401333358
2,2023-04-29,3,0.105410907671873
2,2023-04-29,4,0
2,2023-05-13,0,0
2,2023-05-13,1,0
2,2023-05-13,2,0.861500128482561
2,2023-05-13,3,0.138499871517439
2,2023-05-13,4,0
2,2023-05-27,0,0
2,2023-05-27,1,0.0019321656620964
2,2023-05-27,2,0.750826276560853
2,2023-05-27,3,0.247241557777051
2,2023-05-27,4,0
2,2023-06-10,0,0
2,2023-06-10,1,0
2,2023-06-10,2,0.728742278897614
2,2023-06-10,3,0.271257721102386
2,2023-06-10,4,0
2,2023-06-24,0,0
2,2023-06-24,1,0.00219264207862162
2,2023-06-24,2,0.709583116271545
2,2023-06-24,3,0.288224241649833
2,2023-06-24,4,0
2,2023-07-08,0,0
2,2023-07-08,1,0
2,2023-07-08,2,0.685002637677869
2,2023-07-08,3,0.314997362322131
2,2023-07-08,4,0
2,2023-07-22,0,0
2,2023-07-22,1,0.00526660567759931
2,2023-07-22,2,0.545457758028223
2,2023-07-22,3,0.449275636294178
2,2023-07-22,4,0
2,2023-08-05,0,0
2,2023-08-05,1,0.00218755935357639
2,2023-08-05,2,0.500123601407482
2,2023-08-05,3,0.497688839238941
2,2023-08-05,4,0
2,2023-08-19,0,0
2,2023-08-19,1,0.000897711225413879
2,2023-08-19,2,0.423896172155244
2,2023-08-19,3,0.575206116619342
2,2023-08-19,4,0
2,2023-09-02,0,0
2,2023-09-02,1,0
2,2023-09-02,2,0.354218644781997
2,2023-09-02,3,0.64279578957289
2,2023-09-02,4,0.00298556564511287
2,2023-09-16,0,0
2,2023-09-16,1,0
2,2023-09-16,2,0.293074845009505
2,2023-09-16,3,0.704174839183782
2,2023-09-16,4,0.00275031580671289
2,2023-09-30,0,0
2,2023-09-30,1,0.000472476559980569
2,2023-09-30,2,0.271338660152657
2,2023-09-30,3,0.723881777137516
2,2023-09-30,4,0.00430708614984676
2,2023-10-14,0,0
2,2023-10-14,1,0.0014908881388352
2,2023-10-14,2,0.210680397326095
2,2023-10-14,3,0.784065210042772
2,2023-10-14,4,0.00376350449229704
2,2023-10-28,0,0
2,2023-10-28,1,0
2,2023-10-28,2,0.16028746240651
2,2023-10-28,3,0.806330270031932
2,2023-10-28,4,0.033382267561558
2,2023-11-11,0,0
2,2023-11-11,1,0
2,2023-11-11,2,0.109442905862158
2,2023-11-11,3,0.806499798300854
2,2023-11-11,4,0.0840572958369879
2,2023-11-25,0,0
2,2023-11-25,1,0
2,2023-11-25,2,0.0611212978587865
2,2023-11-25,3,0.768606122259461
2,2023-11-25,4,0.170272579881752
2,2023-12-09,0,0
2,2023-12-09,1,0.00109599800674393
2,2023-12-09,2,0.0539803080291206
2,2023-12-09,3,0.581563765412039
2,2023-12-09,4,0.363359928552097
2,2023-12-23,0,0
2,2023-12-23,1,0.00161497699284847
2,2023-12-23,2,0.02344994419825
2,2023-12-23,3,0.317141565320787
2,2023-12-23,4,0.657793513488114
2,2024-01-06,0,0
2,2024-01-06,1,0
2,2024-01-06,2,0.011224907054596
2,2024-01-06,3,0.143631739741925
2,2024-01-06,4,0.845143353203479
2,2024-01-20,0,0
2,2024-01-20,1,0.000474657031441835
2,2024-01-20,2,0.00228147427468397
2,2024-01-20,3,0.0577479580621612
2,2024-01-20,4,0.939495910631713
2,2024-02-03,0,0
2,2024-02-03,1,0
2,2024-02-03,2,0.00180009824476913
2,2024-02-03,3,0.0167192816821708
2,2024-02-03,4,0.98148062007306
2,2024-02-17,0,0
2,2024-02-17,1,0
2,2024-02-17,2,0
2,2024-02-17,3,0.00672479850801527
2,2024-02-17,4,0.993275201491985
2,2024-03-02,0,0
2,2024-03-02,1,0
2,2024-03-02,2,0.00128934642750348
2,2024-03-02,3,0.00494166080849365
2,2024-03-02,4,0.993768992764003
2,2024-03-16,0,0
2,2024-03-16,1,0
2,2024-03-16,2,0
2,2024-03-16,3,0
2,2024-03-16,4,1
