date,age,rate,n,region,infected
2022-11-15,50-64,73.3358066470294,219,SD,0.56415999140214
2022-02-15,65+,41.6263729078087,115,SD,0.416263729078087
2022-05-15,65+,52.0220710164013,121,SD,0.416263729078087
2022-08-15,65+,53.7663100011688,115,SD,0.416263729078087
2022-11-15,65+,60.7955417869043,120,SD,0.416263729078087
2022-02-15,18-49,69.9580777986578,222,TN,0.699580777986578
2022-05-15,18-49,79.3398298650578,257,TN,0.699580777986578
2022-08-15,18-49,89.4474754021546,284,TN,0.699580777986578
2022-11-15,18-49,91.9239344102951,270,TN,0.699580777986578
2022-02-15,50-64,60.1511933614852,259,TN,0.601511933614852
2022-05-15,50-64,64.0308648080508,291,TN,0.601511933614852
2022-08-15,50-64,78.522915543993,352,TN,0.601511933614852
2022-11-15,50-64,80.6478120916558,370,TN,0.601511933614852
2022-02-15,65+,46.9436618801001,124,TN,0.469436618801001
2022-05-15,65+,57.0094545442361,148,TN,0.469436618801001
2022-08-15,65+,66.717956786326,179,TN,0.469436618801001
2022-11-15,65+,77.8553053473995,224,TN,0.469436618801001
2022-02-15,18-49,73.1671802170318,547,TX,0.731671802170318
2022-05-15,18-49,78.663134208892,554,TX,0.731671802170318
2022-08-15,18-49,89.7206529706966,593,TX,0.731671802170318
2022-11-15,18-49,90.9367877245404,607,TX,0.731671802170318
2022-02-15,50-64,63.576098390456,456,TX,0.63576098390456
2022-05-15,50-64,72.3916010875954,494,TX,0.63576098390456
2022-08-15,50-64,80.7145598630875,556,TX,0.63576098390456
2022-11-15,50-64,84.3237052216099,535,TX,0.63576098390456
2022-02-15,65+,46.8557500417025,170,TX,0.468557500417025
2022-05-15,65+,58.0146108681578,209,TX,0.468557500417025
2022-08-15,65+,67.7998242163544,213,TX,0.468557500417025
2022-11-15,65+,75.4217481189273,236,TX,0.468557500417025
2022-02-15,18-49,69.2989955783716,293,UT,0.692989955783716
2022-05-15,18-49,78.9034278562469,322,UT,0.692989955783716
2022-08-15,18-49,86.0880284717695,374,UT,0.692989955783716
2022-11-15,18-49,90.3783168914781,357,UT,0.692989955783716
2022-02-15,50-64,63.6947908705514,238,UT,0.636947908705514
2022-05-15,50-64,68.2515636021733,250,UT,0.636947908705514
2022-08-15,50-64,79.9196691964008,321,UT,0.636947908705514
2022-11-15,50-64,84.3408544987157,308,UT,0.636947908705514
2022-02-15,65+,47.9059344867399,147,UT,0.479059344867399
2022-05-15,65+,49.9906002649059,143,UT,0.479059344867399
2022-08-15,65+,66.2678264666494,187,UT,0.479059344867399
2022-11-15,65+,75.2308677094,210,UT,0.479059344867399
2022-02-15,18-49,29.0840059887368,18,VT,0.290840059887368
2022-05-15,18-49,57.6742081987527,31,VT,0.290840059887368
2022-08-15,18-49,69.114412826151,34,VT,0.290840059887368
2022-11-15,18-49,74.1776799015123,32,VT,0.290840059887368
2022-02-15,50-64,26.4079786147188,21,VT,0.264079786147188
2022-05-15,50-64,35.4903326324424,29,VT,0.264079786147188
2022-08-15,50-64,54.5163491425132,44,VT,0.264079786147188
2022-11-15,50-64,64.2937654358056,49,VT,0.264079786147188
2022-02-15,65+,20.4910247513037,18,VT,0.204910247513037
2022-05-15,65+,32.2963685930956,26,VT,0.204910247513037
2022-08-15,65+,44.2552291326365,37,VT,0.204910247513037
2022-11-15,65+,51.6081192853188,42,VT,0.204910247513037
2022-02-15,18-49,50.9614228381065,229,VA,0.509614228381065
2022-05-15,18-49,60.9041849554302,283,VA,0.509614228381065
2022-08-15,18-49,75.2735812978912,337,VA,0.509614228381065
2022-11-15,18-49,78.3355642165196,336,VA,0.509614228381065
2022-02-15,50-64,37.7535308943329,288,VA,0.377535308943329
2022-05-15,50-64,44.6752063759663,354,VA,0.377535308943329
2022-08-15,50-64,59.6026474407181,450,VA,0.377535308943329
2022-11-15,50-64,64.8642045044212,487,VA,0.377535308943329
2022-02-15,65+,23.019896035301,169,VA,0.23019896035301
2022-05-15,65+,34.2233044127889,219,VA,0.23019896035301
2022-08-15,65+,47.7733690002793,264,VA,0.23019896035301
2022-11-15,65+,51.1736028013017,295,VA,0.23019896035301
2022-02-15,18-49,57.2659519071602,251,WA,0.572659519071602
2022-05-15,18-49,69.9597979054658,267,WA,0.572659519071602
2022-08-15,18-49,76.822854136011,288,WA,0.572659519071602
2022-11-15,18-49,85.2888482574193,307,WA,0.572659519071602
2022-02-15,50-64,47.6368185293595,242,WA,0.476368185293595
2022-05-15,50-64,53.8999154976925,284,WA,0.476368185293595
2022-08-15,50-64,71.7935697830906,350,WA,0.476368185293595
2022-11-15,50-64,79.448878898016,348,WA,0.476368185293595
2022-02-15,65+,35.7802075651786,174,WA,0.357802075651786
2022-05-15,65+,43.9850355938506,212,WA,0.357802075651786
2022-08-15,65+,59.0447602307998,255,WA,0.357802075651786
2022-11-15,65+,63.8400062188862,279,WA,0.357802075651786
2022-02-15,18-49,58.5802162414101,41,WV,0.585802162414101
2022-05-15,18-49,75.6959077849064,51,WV,0.585802162414101
2022-08-15,18-49,84.3497997039466,50,WV,0.585802162414101
2022-11-15,18-49,88.2955905854173,51,WV,0.585802162414101
2022-02-15,50-64,50.6564064286666,48,WV,0.506564064286666
2022-05-15,50-64,58.2360146945442,61,WV,0.506564064286666
2022-08-15,50-64,71.508978218431,77,WV,0.506564064286666
2022-11-15,50-64,79.0619059665846,85,WV,0.506564064286666
2022-02-15,65+,40.9576144226202,21,WV,0.409576144226202
2022-05-15,65+,52.1080707407375,27,WV,0.409576144226202
2022-08-15,65+,64.9667195593536,40,WV,0.409576144226202
2022-11-15,65+,70.1770304778527,38,WV,0.409576144226202
2022-02-15,18-49,68.3118300688393,258,WI,0.683118300688393
2022-05-15,18-49,79.6954890915844,308,WI,0.683118300688393
2022-08-15,18-49,88.5500477897497,363,WI,0.683118300688393
2022-11-15,18-49,91.0931861448133,350,WI,0.683118300688393
2022-02-15,50-64,61.7156593281565,499,WI,0.617156593281565
2022-05-15,50-64,66.4148890634301,541,WI,0.617156593281565
2022-08-15,50-64,77.778077517641,603,WI,0.617156593281565
2022-11-15,50-64,83.8200512017401,632,WI,0.617156593281565
2022-02-15,65+,49.7207773035544,289,WI,0.497207773035544
2022-05-15,65+,56.2842943476432,351,WI,0.497207773035544
2022-08-15,65+,68.3309691122893,436,WI,0.497207773035544
2022-11-15,65+,77.5849229374795,506,WI,0.497207773035544
2022-02-15,18-49,66.7343159841171,134,WY,0.667343159841171
2022-05-15,18-49,81.2627567910944,159,WY,0.667343159841171
2022-08-15,18-49,86.8211201575381,164,WY,0.667343159841171
2022-11-15,18-49,86.7619977760979,157,WY,0.667343159841171
2022-02-15,50-64,56.7613077880166,141,WY,0.567613077880166
2022-05-15,50-64,68.0996950545825,154,WY,0.567613077880166
2022-08-15,50-64,68.5691761386798,158,WY,0.567613077880166
2022-11-15,50-64,78.6072242669189,169,WY,0.567613077880166
2022-02-15,65+,43.5606471101313,74,WY,0.435606471101313
2022-05-15,65+,55.6597245103869,90,WY,0.435606471101313
2022-08-15,65+,65.2299584105038,128,WY,0.435606471101313
2022-11-15,65+,69.0400426544212,111,WY,0.435606471101313
2022-02-15,18-49,73.5300591715977,338,ND,
2022-02-15,50-64,65.49,284,ND,
2022-02-15,65+,49.12,155,ND,
2022-05-15,18-49,80.7353465346535,404,ND,
2022-05-15,50-64,75.25,359,ND,
2022-05-15,65+,60.65,193,ND,
2022-08-15,18-49,87.5911168831169,385,ND,
2022-08-15,50-64,79.18,352,ND,
2022-08-15,65+,70.63,229,ND,
2022-11-15,18-49,92.9431362467866,389,ND,
2022-11-15,50-64,83.44,347,ND,
2022-11-15,65+,81.85,225,ND,
2022-04-02,0-17,77.5,269,AK,
2022-04-02,0-17,85.5,683,AL,
2022-04-02,0-17,84.1,666,AR,
2022-03-17,0-17,81.9,626,AZ,
2022-04-07,0-17,72.9,676,CA,
2022-04-02,0-17,77.8,688,CO,
2022-04-03,0-17,71.1,743,CT,
2022-04-03,0-17,72.3,1070,DE,
2022-04-02,0-17,82.7,678,FL,
2022-04-02,0-17,82.7,686,GA,
2022-04-02,0-17,54.2,219,HI,
2022-04-02,0-17,85.1,279,IA,
2022-04-02,0-17,85.1,367,ID,
2022-04-02,0-17,70.4,674,IL,
2022-04-02,0-17,80.1,682,IN,
2022-04-02,0-17,77.2,667,KS,
2022-04-02,0-17,78.4,641,KY,
2022-04-03,0-17,83.8,648,LA,
2022-04-03,0-17,68.1,628,MA,
2022-04-01,0-17,68.9,715,MD,
2022-04-02,0-17,48.8,309,ME,
2022-04-02,0-17,83.4,676,MI,
2022-04-02,0-17,73.7,686,MN,
2022-04-02,0-17,82.5,672,MO,
2022-04-02,0-17,86.7,669,MS,
2022-04-02,0-17,86.2,111,MT,
2022-04-01,0-17,78.5,680,NC,
2022-04-02,0-17,78.8,233,NE,
2022-04-03,0-17,62.9,595,NH,
2022-04-03,0-17,61.4,659,NJ,
2022-04-02,0-17,75.4,615,NM,
2022-04-05,0-17,79,687,NV,
2022-04-03,0-17,75,661,NY,
2022-04-03,0-17,83.9,674,OH,
2022-04-02,0-17,79.7,668,OK,
2022-04-02,0-17,72.7,645,OR,
2022-04-03,0-17,74.3,657,PA,
2022-04-03,0-17,60.4,154,RI,
2022-04-02,0-17,81.6,587,SC,
2022-04-02,0-17,89.6,679,TN,
2022-04-02,0-17,81.9,668,TX,
2022-04-03,0-17,86.2,238,UT,
2022-04-02,0-17,73.5,703,VA,
2022-04-02,0-17,51.4,133,VT,
2022-04-02,0-17,63.3,627,WA,
2022-04-02,0-17,80.8,445,WI,
2022-04-03,0-17,78.3,638,WV,
2022-04-03,0-17,77,28311,US,
2022-05-28,0-17,78.3,210,AK,
2022-05-28,0-17,86.6,651,AL,
2022-05-28,0-17,83,635,AR,
2022-05-29,0-17,83.9,519,AZ,
2022-05-29,0-17,71.4,657,CA,
2022-05-28,0-17,79.7,645,CO,
2022-05-29,0-17,79.5,671,CT,
2022-05-29,0-17,75.7,1209,DE,
2022-05-28,0-17,86.2,681,FL,
2022-05-28,0-17,83.2,684,GA,
2022-05-29,0-17,54.4,183,HI,
2022-05-28,0-17,84.5,257,IA,
2022-05-29,0-17,89.6,241,ID,
2022-05-28,0-17,76.9,681,IL,
2022-05-28,0-17,83.2,686,IN,
2022-05-28,0-17,80.9,636,KS,
2022-05-28,0-17,82,647,KY,
2022-05-28,0-17,85.7,658,LA,
2022-05-29,0-17,74,628,MA,
2022-05-28,0-17,73.1,447,MD,
2022-05-29,0-17,69.7,301,ME,
2022-05-28,0-17,85.1,691,MI,
2022-05-28,0-17,81.6,674,MN,
2022-05-28,0-17,83.1,651,MO,
2022-05-28,0-17,88.4,661,MS,
2022-05-30,0-17,85.7,226,MT,
2022-05-28,0-17,79.5,463,NC,
2022-05-28,0-17,80.8,178,NE,
2022-05-29,0-17,69.7,504,NH,
2022-05-29,0-17,72.5,661,NJ,
2022-05-29,0-17,77.8,645,NM,
2022-05-26,0-17,79.9,588,NV,
2022-05-29,0-17,83.6,659,NY,
2022-05-29,0-17,82.8,655,OH,
2022-05-29,0-17,84,670,OK,
2022-05-28,0-17,73.9,656,OR,
2022-05-29,0-17,73.2,658,PA,
2022-05-29,0-17,65.8,131,RI,
2022-05-28,0-17,85.6,453,SC,
2022-05-28,0-17,87,682,TN,
2022-05-29,0-17,81.1,651,TX,
2022-05-28,0-17,85.8,268,UT,
2022-05-28,0-17,76.4,462,VA,
2022-05-28,0-17,51.8,128,VT,
2022-05-28,0-17,71.4,654,WA,
2022-05-29,0-17,81.2,419,WI,
2022-05-29,0-17,79.9,631,WV,
2022-05-30,0-17,79.7,26702,US,
2022-07-24,0-17,88.7,220,AK,
2022-07-23,0-17,87.9,649,AL,
2022-07-23,0-17,85.3,698,AR,
2022-07-28,0-17,88.4,688,AZ,
2022-07-24,0-17,83.9,698,CA,
2022-07-23,0-17,87.5,722,CO,
2022-07-24,0-17,86.3,652,CT,
2022-07-24,0-17,82.3,1198,DE,
2022-07-23,0-17,88.8,677,FL,
2022-07-23,0-17,86.9,655,GA,
2022-07-23,0-17,66.6,191,HI,
2022-07-23,0-17,92.7,250,IA,
2022-07-23,0-17,88.8,249,ID,
2022-07-23,0-17,83.4,672,IL,
2022-07-23,0-17,88.1,672,IN,
2022-07-23,0-17,89,688,KS,
2022-07-23,0-17,89.5,632,KY,
2022-07-24,0-17,92,665,LA,
2022-07-23,0-17,79.6,597,MA,
2022-07-25,0-17,81.5,637,MD,
2022-07-23,0-17,73.2,290,ME,
2022-07-23,0-17,87.4,670,MI,
2022-07-24,0-17,88,659,MN,
2022-07-23,0-17,85.7,698,MO,
2022-07-23,0-17,91.8,639,MS,
2022-07-23,0-17,93.3,177,MT,
2022-07-25,0-17,84.9,585,NC,
2022-07-23,0-17,91,155,NE,
2022-07-24,0-17,77.5,545,NH,
2022-07-23,0-17,81.6,659,NJ,
2022-07-24,0-17,83.9,667,NM,
2022-07-24,0-17,90.4,672,NV,
2022-07-23,0-17,85.9,659,NY,
2022-07-23,0-17,88.5,645,OH,
2022-07-23,0-17,89.7,669,OK,
2022-07-22,0-17,83.5,661,OR,
2022-07-24,0-17,85.5,659,PA,
2022-07-24,0-17,81.5,213,RI,
2022-07-23,0-17,89.8,450,SC,
2022-07-23,0-17,90.5,657,TN,
2022-07-23,0-17,90.7,670,TX,
2022-07-23,0-17,96.6,208,UT,
2022-07-25,0-17,81.8,606,VA,
2022-07-23,0-17,78,127,VT,
2022-07-21,0-17,76.7,654,WA,
2022-07-24,0-17,83.2,374,WI,
2022-07-23,0-17,84.3,612,WV,
2022-07-24,0-17,86.3,27553,US,
2022-09-18,0-17,90.6,232,AK,
2022-09-17,0-17,93.4,521,AL,
2022-09-17,0-17,91.2,648,AR,
2022-09-17,0-17,90.8,649,AZ,
2022-09-17,0-17,85.2,669,CA,
2022-09-17,0-17,91.3,657,CO,
2022-09-18,0-17,91.1,656,CT,
2022-09-18,0-17,88.1,1142,DE,
2022-09-17,0-17,92.3,694,FL,
2022-09-17,0-17,94.4,558,GA,
2022-09-17,0-17,77.8,204,HI,
2022-09-17,0-17,93.3,233,IA,
2022-09-17,0-17,96.9,223,ID,
2022-09-17,0-17,91.2,689,IL,
2022-09-17,0-17,93.5,683,IN,
2022-09-17,0-17,89.6,669,KS,
2022-09-17,0-17,93.3,643,KY,
2022-09-18,0-17,93.8,668,LA,
2022-09-17,0-17,85.6,552,MA,
2022-09-18,0-17,88.8,615,MD,
2022-09-17,0-17,81.2,287,ME,
2022-09-17,0-17,91.7,670,MI,
2022-09-17,0-17,84.5,655,MN,
2022-09-17,0-17,91.1,649,MO,
2022-09-17,0-17,93.6,626,MS,
2022-09-17,0-17,89.5,138,MT,
2022-09-18,0-17,89.8,512,NC,
2022-09-17,0-17,87.9,183,NE,
2022-09-18,0-17,86.4,484,NH,
2022-09-18,0-17,86.1,655,NJ,
2022-09-18,0-17,88.2,661,NM,
2022-09-19,0-17,92.7,670,NV,
2022-09-18,0-17,90.2,679,NY,
2022-09-18,0-17,91.9,648,OH,
2022-09-20,0-17,89.9,668,OK,
2022-09-17,0-17,86.2,650,OR,
2022-09-18,0-17,89.8,647,PA,
2022-09-17,0-17,88.4,130,RI,
2022-09-18,0-17,87.3,362,SC,
2022-09-17,0-17,92.8,560,TN,
2022-09-17,0-17,93.5,674,TX,
2022-09-17,0-17,96.9,305,UT,
2022-09-18,0-17,91.7,537,VA,
2022-09-17,0-17,81.5,116,VT,
2022-09-15,0-17,83.1,648,WA,
2022-09-18,0-17,90.5,390,WI,
2022-09-18,0-17,89.3,632,WV,
2022-09-19,0-17,90.3,26286,US,
2022-11-13,0-17,92.3,185,AK,
2022-11-12,0-17,92.6,559,AL,
2022-11-11,0-17,94.7,639,AR,
2022-10-28,0-17,88.3,344,AZ,
2022-11-13,0-17,89.1,671,CA,
2022-11-11,0-17,90.4,683,CO,
2022-11-13,0-17,90.3,674,CT,
2022-11-13,0-17,89.2,1241,DE,
2022-11-12,0-17,94.2,674,FL,
2022-11-12,0-17,92,569,GA,
2022-11-13,0-17,79.8,226,HI,
2022-11-12,0-17,98.1,194,IA,
2022-11-13,0-17,98.2,244,ID,
2022-11-12,0-17,89.6,653,IL,
2022-11-12,0-17,93.3,684,IN,
2022-11-11,0-17,92.2,651,KS,
2022-11-12,0-17,95.1,626,KY,
2022-11-13,0-17,95.4,667,LA,
2022-11-12,0-17,87.8,661,MA,
2022-11-09,0-17,88,644,MD,
2022-11-13,0-17,88.1,300,ME,
2022-11-12,0-17,93.9,674,MI,
2022-11-12,0-17,90.5,646,MN,
2022-11-11,0-17,94.6,635,MO,
2022-11-12,0-17,92.7,621,MS,
2022-11-12,0-17,97.6,96,MT,
2022-11-09,0-17,91.8,651,NC,
2022-11-10,0-17,89.7,141,NE,
2022-11-13,0-17,87.4,518,NH,
2022-11-13,0-17,90.9,655,NJ,
2022-11-13,0-17,94.1,632,NM,
2022-11-13,0-17,93.5,668,NV,
2022-11-13,0-17,92.3,650,NY,
2022-11-13,0-17,92.5,633,OH,
2022-11-14,0-17,91.6,587,OK,
2022-11-12,0-17,88.1,650,OR,
2022-11-13,0-17,89.4,653,PA,
2022-11-13,0-17,95,99,RI,
2022-11-09,0-17,93.5,662,SC,
2022-11-12,0-17,97.1,541,TN,
2022-11-12,0-17,93.7,670,TX,
2022-11-10,0-17,93.2,210,UT,
2022-11-09,0-17,90.3,650,VA,
2022-11-12,0-17,89,144,VT,
2022-11-11,0-17,88.5,660,WA,
2022-11-14,0-17,91.3,353,WI,
2022-11-12,0-17,89.9,646,WV,
2022-11-14,0-17,91.9,26842,US,
